clean_text,label
@Jim_Jordan It's bad enough that I have to wear a mask all day at work I will not wear a mask in my home.,
@RexChapman It’s when have people in this country that feel like it go against their freedom to wear a mask and the sad thing they the ones who think this only white people country and they the only ones free in this world sad,
I feel like there’s going to be so many face mask challenges and fetish’s after coronavirus and also ‘’Mask Off by Future is going hit backkkk!‘’ #BlackLivesMattters #facecoverings #facemask #maskOn #ResponsibleTogether #SocialDistancing,
@kamerons_ We shouldn’t have ever left phase 1. They had a taste of freedom and stopped wearing mask and threw social distancing out the window. I take pictures with a mask and be about to pass out but I’m not crazy lol,
"@Lil_Sister_ @GovAndyBeshear @AndyBeshearKY Wow you are a survivor.   I admire you.  As far as masks, when people dont wear them,  they are giving the finger to every health care worker. They are more concerned about their individual rights than the GOOD OF THE COMMUNITY.",
"@hammerandnigel @jigclown Read a little slower then.  Btw, how's this fantastic stat for you and the mask patrol and this ""pandemic""? ",
"With the rise in positive Covid casesin Georgia and around the nation, you should wear a mask when you are out interacting with people. True freedom comes with responsibilities attached. And in this case we should follow one of the oldest rules we know...love they neighbor.",
The days of the Plagues put the Blood upon your doorpost in our times wear your mask the sheep will  hear my voice a stranger will not the sheep stand on the Right the goats on the left,
"Proving again just how stupid people can be.  Masks are proven to reduce the risk of those you contact by as much as 95%.  You don’t have to wear one if you stay home.  Make the right choice, don’t focus on yourself, freedom from COVID is a priority ",
"@AriMelber @GeneRobinson17 QUERY: 🤔do you ever ask yourself, IF Trump contracted the #Covid_19 ....But was asymptomatic...would he allow that info become public? Would he just carry on mask-less and spitting his lies in front of hundreds of sheep? I know he gets tested every day",
The #TeaParty2 needs to fight for #freedom:• lower taxes+regulation• no endless wars• vaccine+mask choice• fair elections• gun rights• religion+assembly+free speech #1A rights• business rights• school choice• balanced budgets &amp; lower spending,
"If you refuse to wear a mask (because freedom), then why do you wear pants, wear a seatbelt, wear a helmet, get car insurance, stop at red lights, drive on the right side of the road, turn on your headlights, etc?",
"If you go into the grocery store right now without a mask, in the midst of a still raging pandemic - especially in the middle of respiratory illness season - fuck you, that is all.",
I don’t disagree but it’s crazy that we’ve normalized the notion that having to wear a mask is tantamount to ceding freedom. ,
"Kid: I want to go outside. Parent: Okay but, you need to put on a jacket so you don’t get sick. Kid: Stop trying to control me! I have my rights! Kid bolts out the door without jacket!Parent: 🤦🏼This is the CDC talking to everyone who refuses to wear a mask.",
No WE here been mask free from start except when have to go inside office but there i wear a  shield but no mask so I just 1/2 a sheep once a week ,
"Inglewood used @1future’s Mask Off in their PSA video to put out the message of people needing to wear masks and I’m not surprised lol. This song was sure to be used during the Rona. I thought Atlanta would’ve used it sooner, though. I have more info on @HipHopVibe1. ",
Masks should be freedom to choice ,
@michael99516342 @tuxlemons All fine stats. Do they tell u that u shouldn’t wear a mask? I love this idea that your freedom is somehow lost. Do u complain that u have to wear shoes in a restaurant?? Or that the chef has a hair net on??,
"@sarahsngd @mtgreenee This is a Karen , she is racist  , she can't talk and wear a mask. She complains "" My brain can't breath this is against my freedoms y'all",
"How many time have you been in the ER with a respiratory illness and a nurse wore a mask. The answer is ZERO, until now. ",
"@St_JeezyTTV Apparently wearing masks impedes freedom. Well then I guess they take something bigger away. In the Philippines, the President ordered police &amp; military to ""shoot them dead"" not following orders in place for COVID. That's impeding on Freedom. Here? We are privileged!",
@thehill It takes a truly obtuse lout to moan that mask wearing infringes upon personal freedom then removing the freedom to wear one from his subordinates.,
@ChubbStuf @KatherineZupan @CNBC I never wear a mask &amp; I never will.,
"He says, “respect my rights, no one else’s.” Nailed it! I will never understand the RAGE of Americans who refuse to wear masks. You managed to put on a shirt and shoes, how is this really any different? #WearAMask ",
"REDUCE RISK OF GETTING COVIDDid you know the FDA just approved a drug that reduces your chance of getting COVID-19 by 5X? It’s trade name is called Wearamaskasshole. Side effects include mild inconvienience, possible victim complex, fear of people thinking you are a sheeple,",
@yourqueenhann People who tweet shit like that are the same people that think having to wear a mask infringes on their freedoms 😂,
I have allergies and suffer from anxiety. I refuse to wear a mask when shopping at @sams_usa ,1
@Shopaholic_918 I never wear a mask when I am six feet away from people. Have also been pumping gas without protection since March and am alive,
If by Kool Aid you mean “every country has social distanced and worn masks and are healing from Covid besides the US which has increasing cases” then yes I drink the fucking kool aid and you prolly should too instead of being a fake freedom fighter,
"THIS ...share &amp; retweet. Wear the damn mask. Stop with the statements surrounding “freedoms” you’re sacrificing. Shelve the selfishness and pride...period.  I want @tnicholsmd to be ok.  All the doctors, all the families, all of us.  I want us ALL to be ok. ",
"What does it say about yourself when you’re more concerned about so-called personal “freedoms” than the well-being of the public at large? You were asked to wear a mask &amp; distance yourself from others, but you threw a tantrum. We are where we are due to the selfish few. #NotMeUs",
"Tonight, I voted to give the people of Beaufort County their Constituional freedom back....7 members thought otherwise &amp; kept the State of Emergency in order. #COVIDIOT #COVID19 #mask",
It's plain and simple masks need to be freedom of choice if you're worried about a disease that has over 99% chance of recovery wear a mask the rest of us willing to take that 1% risk it's our right to freedom because we are citizens of the United States. ,
"And yet, insane to think at this point in the pandemic: people find mask wearing too uncomfortable, mandates as braking their “rights.” ",
"@MariahCarey @P4HR Um, no Mariah, you wear a mask because you're a good little brainwashed little sheeple!! You're being controlled and there's NO *science* involved!!  Keep guzzling! You're drunk! ",
"Did you know the FDA just approved a treatment that significantly reduces your chance of getting COVID-19?It is called Wearamaskasshole. Side effects include mild inconvenience, possible victim complex, fear of people thinking you are a sheeple,",
@chuckwoolery I've got bad news for the Left: I don't wear a mask.,
@DaveRoetman @JasonRavnsborg @realDonaldTrump @sdgop @RepublicanAGs @dananessel Pennington County rates Covid rates still horrible and rising. What kind of perversion of freedom is this? My dad had a degree in USA 🇺🇸 history and he would be appalled by what the GOP has become. #WearAMask,
"@RyanAFournier How many Chinese died with this fake pandemic? My opinion? Not many or none! They put on a dog &amp; pony show, to take down POTUS TRUMP! Lose the damn masks &amp; grow a set; all you brainwashed cowards I see every day! They stop NOTHING, but your freedom &amp; jobs",
#brianforfrisco sporting a customized #facemask  to spread the word! #COVID19 isn’t slowing us down! #Election2020 #America #community #friscotx #StrongerTogether2020 #opentexas #freedom ,
"For the love of music, wear a mask! What “freedom” exactly is being protected, if it means utter ruination of lives and livelihoods linked to the live-music industry? #COVID19 #maskup ",
"@Thresher59 @heckyessica As a libertarian, I support the rights of private property owners.The owners of that property asked her to wear a mask—which is their right to do. 🤷‍♂️",
"I proudly wear a mask because I care about others. ALL others, even the selfish fools who think wearing masks is an ""infringement on their rights.""  #WearAMask #Covid19 #FuckTrump",
"@l78lancer @TielaTiela Like your list! I’m also angry b/c ppl believe their “freedoms” are being taken away b/c they have to wear a mask. Their “freedom” has led to 500,000 ppl dying. Other countries consider “freedom” caring whether your neighbor, relatives, citizens live so they wear a mask.",
"PSA:✨When someone says “Black Lives Matter”, you don’t need to respond with a counter group of people who matter. ✨Wearing a mask does not impact your freedom. It does, however, reduce the risk of spreading a virus.✨Vaccines are vitally important.Thanks for reading ✌🏼",
"A few weeks ago, conservatives were protesting masks and being in lockdown but now, they are against people protesting about racial injustices because “covid is gonna make a comeback.” Y’all don’t get to pick and choose when it’s okay to act on our first amendment rights.",
"STORY TIME, coronavirus is fake, masks are for sheeple, and don’t hit on me if you’re driving some broke ass piece of shit like a $50,000 Jeep Gladiator. Signed, Hailie Deegan. ",
Make a fashion statement during this pandemic. Unique masks. This face mask is one-size-fits-all fit. SHIPS WITHIN 10 - 15 business days.   #masks #covid19 #covid_19 #maskcarabeauty #maskara #masks #deign #statement #photooftheday #artoftheday #vogue,
But hey the lady behind me at the bank today in West LA wouldn’t put her mask over her nose even when I asked her to after she kept sneezing. “But muh freedoms”. Told her it was a misdemeanor and shame on her but she had no shame. Phase 1 redux here we come... 😠 ,
"@BooLmao @UnkannyFN @JosiahK35529354 @TazmanoJ @ElijahSchaffer How about you just cower in your home if you’re afraid?If masks work, you wear one &amp; we should all be fine.If you don’t have COVID, why is it selfish to not wear a mask? You can’t give something you don’t have.🤷🏽‍♂️",
I encourage all Republicans to exercise   their freedom and not wear masks ,
Why is it so hard to wear AMask?Why do CA who live in NorCalCounties not wear a mask?Why is it UR right as a human&amp;not the rights of who U encounter when U go out?Our #’s are skyrocketing.We’re not so rural&amp; you’re not so special.UR causing this increase by being ASelfishAmerican,
"@tjj710 @ComfortablySmug The same people who dont wanna wear a mask cause they think it infringes on their freedoms, while at the same token, wanting the borders to be shut down, because people from a more progressive state want to move?? HAHA, fack off.",
After spending the last 3 months convincing people that masks are for sheeple and an infringement on their Constitutional rights 🤦🏻‍♂️ ,
Protests continued in #LA despite the rise of #COVID19 cases but we close our beaches! Can we get some smart people in and out with the buffoons @MayorOfLA and @CAgovernor! @GavinNewsom #RecallGavin2020 #resigngarcetti #opencabeaches #nomask #NoMaskOnMe #covidlies #hypocrite ,
@jamosone @STattisconie Aint yall  the same ones throwing a tantrum because you have to wear a mask at Target??? “I know my rights” headass,
@MassGovernor @charliekirk11 @CharlieBakerMA so go ahead &amp; tell us veterans killed &amp; died for our country so you could order us to wear masks. Authoritarian abusive inept &amp; incompetent. Ur governorship &amp; legacy. Period. The cure killed us not covid. @TheKuhnerReport rip freedom. ,
"People are afraid.Therefore, we must model what courage looks like.This is one reason why I don't wear a mask - to demonstrate to those on the fence that there's no reason to fear.",
"“no sir, I will not wear a mask, it makes my skin break out” - said no respectable person",
"@sameoldstory @RandyRRQuaid It's already started with the  Covid. Wearing masks. Redistribution of wealth. Big Tech and government working as one. shutting down small business. Which has already started oh, they've taken away our free speech. freedom of worship. To name a few.",
@RobertKennedyJr @mercola 😎 OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. 30 hour work week @ 40 hours pay for all Teachers &amp; state employees.  Rally at every City Hall every Sat. noon,
@cbrodie56 @PAHealthDept You miss the point. They use these numbers to say wear a mask but it is not needed. Next time may be stay home and get groceries delivered. They have no right to suspend our rights.,
"@the_jon_a_thon Bernie. They easy path is not working. If masks worked, schools would be open.  Vietnam has ZERO Covid deaths because they eat RICE, not wheat.  US Teachers must do the hard job of stop eating pizza &amp; beer.  Use vit. C hourly. Linus Pauling. Follow Sweden.",
@RandPaul Ahem...who's promoting no mask wearing to the US? Yep. Covid-in-chief is to blame. S.D? Kristi thinks no mask wearing is freedom. They now have a 50% positivity rate.. Iowa? Just mandated mask wearing today. Stop spreading disinfo Dr Scott Atlas,
"@drdagly Not going to be done by me a fellow nurse I "" choose"" not to wear a mask but at work, I will decide how I celebrate Christmas and will live my life aa I wish NONE shall infringe on my rights",
The most annoying thing to me is people who claim shutdowns or mask orders are freedom violations and the government taking away rights. We’re in a fucking global pandemic.,
"I realized that I've lived in Miami for almost 2 and a half weeks now and have not heard one person say they were ""oppressed"" or felt their rights were violated because of having to wear a mask. It's been calming not hearing the stupidity.",
Everyone: Covid is fake. Masks violate my personal rights. Social Contract is b.s. I’m the only person that really matters2020: ,
The county is making plans to start enforcing people that violate the mask/social distancing rules etc. ,
"2022... Are you “...my freedoms!” dickheads happy? You fucking assholes, wear a mask. Fuck! #COVIDIOTS #BidenHarris2020 #ScienceMatters",
"Ok @GovMikeDeWine get on this! We voted you in to protect our State and this is BS and you know it!!! You caved to masks and have taken away so many of our rights, fix this! ",
"@veyk Of course, I, and a bunch of other people with chronic conditions wouldn’t have to be in the slightest bit worried if we’d had an administration that felt that 400,000 peoples lives were more important than *checks notes* the freedom™ to not wear a mask",
@joe_schoolden @ChuckCallesto If Republicans can refuse to wear a mask I can refuse to take a shot. It goes against my constitutional rights.,
"What the hell what is more simple, mask and social distancing. Protect everyone. Not taking away anyone’s rights. Grow up America. ",
"@FackPhd @LinuxHippieChic @realDonaldTrump Oh my wear a mask, such a chore. God forbid you behave patriotically and help protect your fellow Americans, your hospital systems and the world.I’d rather be a sheep than a moronic self centered Trumpkin. ",
@Jim_Jordan I don’t wear a mask to keep me from getting Whooping Cough! #OpenUpAmerica,
"Speaking of accountability, wear a fucking mask when you are talking to us. #masks4all #TrumpCovid19 #TrumpVirusDeathToll215K @AP @pressfreedom @spj_tweets @rcfp ",
"@GovMikeDeWine Your 4-week mask mandate is now in its 8th week. Time to give Ohioans their freedom back. If you're sick, wear a mask. If you're not, a mask should be your choice. If you fear getting Covid-19, wear a 2-layer mask.",
"I can’t get over how 🇳🇿 is lording over 🇺🇸— our citizens can wear masks, we’ve got hobbits and fluffy sheep, and OUR PM isn’t a narcissist kleptomaniac who doesn’t believe in science. ",
@JChris_816 @james15450 1/ Don’t confuse me with one of those nut jobs that either think COVID isn’t real or someone is infringing on my rights by asking me to wear a mask.  I wear one most places.  I think it’s mostly community theater &amp; pointless but it isn’t worth arguing over.,
It is hard to fathom who so many people shouting about the imperatives of economic freedom diametrically oppose mask wearing and social distancing....the only two policies that will allow them to keep their freedoms without killing large swaths of the population,
@BrendanKeefe Fire the board members and superintendent who didn’t wear a mask! It’s time for people to be held accountable for choosing their “rights” over protecting others. We are never going to get through this pandemic if people can’t stop being selfish and follow health guidelines!,
"I keep wondering if these people I read about were nut jobs before Covid or if being asked to wear a mask for a 3 minute pizza pickup turns them into a wack job. Call me a sheep for following  the govenor’s orders, but I’d rather be a sheep than a crazy psycho ",
"There is a word to describe Trump Republicans OK with masked federal agents invading and trampling states rights, when they REFUSED to use federal authority to stop the worst pandemic EVER: INSANE X 1000. @madrid_mike ",
"Like even if you believe you should wear a mask, the government shouldn’t control that you should wear one. Our rights are literally being taken away. mayors and judges shouldn’t control what we do. Huge power abuse is happening and everyone is simply ignoring it.",
"NAACP Police and Public Safety Forum. My opponent Byron Donalds chose to not wear a mask b/c his freedom is more important than your health. With 3,116 new #Covid_19 cases, 146 deaths in FL today you gotta wonder if he cares about you at all. #DemcastFL#wtpBlue#NoDemLeftBehind ",
@maddow oh and one more thing we’re praying that bill Barr gets on the list of positive Covid test he’s very deserving of that since he’s out fighting masks mandates and social distancing to be against our rights !,
"This is a scene in Guizhou,  China today.  You don't see people wearing masks or practicing much social distancing.  They did that before! While we are still suffering, the people there have been enjoying freedom since April 8th. ",
Mask Off?“Intelligence is based on how efficient a species became at doing the things they need to survive.”― Charles Darwin ,
@CandyBowling2 @alexdandino @CoryBooker It’s your body if you want to wear a mask do so but I will not let the government control me I served 8 years for our freedom,
"@mxpwrs666 @DavidJHarrisJr Right on!!! Fauxci can take a flying leap....preferably off a 60 story building!! I don't own a mask, REFUSE to wear one, and laugh at all the sheeple that do!! ",1
"If I recall correctly, back in May/June people were protesting in droves for their rights in lifting COVID-19 restrictions, mask mandates, etc.If I’m following this correctly, those same people are now protesting and chanting “stop the count” to suppress their rights (to vote). ",
Covid is global hoax of century .... wear your mask for the rest of your life sheeple ,1
Hi James Thx yu so much Jyst found yu! Follw yu! Please read my posts all true! I named them the sheep The Coyote Fear Eyes Mask People! It’s ones in line for Satan Gates Satan Gates Lethal DNA changing chip vaccine! It’s not one shot maybe 2 3 4? So Satans son will not put ,
@brightsides The office on 31 between 65 &amp; 459 is a godsend. They enforce social distancing/masks and only let a couple folks in at a time. I love it.,
"People saying @GovAbbott @GregAbbott_TX is giving us back our constitutional freedoms.Show me where it says anything about masks/social distancing in the State or US Constitution, I dare you.Texas' power grid is now no longer being discussed. Funny how that works, huh?",
I’m pretty sure nobody is getting covid from the barbershop or hair salon. They’re pretty good about wearing masks n whatnot. I really feel like it’s the ones who are out arguing at Trader Joe’s n such about how it’s a violation of their rights to wear mask ,
"It’s not the freedom that’ll get yah, it’s the liberty. #WearAMask ",
How big of a POS do you have to be to use religion as a reason to not wear a mask but also as a reason to discriminate against gays? ,
@KMcKinnonKUSI @KUSINews Only sheep wear a mask and obey by these stupid rules good for you stay open we need more people to do this enough of this crap,
Open school With a 98 percent recovery rate will you take the risk.Masks need to be freedom of choice. ,
Staying at postpartum unit and have been asked to wear a mask and refrain from entering/leaving our room. Maybe I should throw my mask down and call all the nursing staff sheep and that they can’t tell me what to do then go to other peoples rooms...because freedom #Murica,
"Damn sure don't wear a ""I got rights"" mask. ",
Best line. I don’t wear a mask when i wash my hair.  Minor point. She does not actually even wash her own hair. ,
"@csd @AvaMoor34816208 @OhioGal10 @DearAuntCrabby Good question! Since they are all about their rights, they feel they have the right to not wear a mask and infect everyone around them should they carry the virus. I assume that they do when I see them, hence my avoidance. ",
"@TheMrBubs @BillFOXLA @jenvanlaar @Elex_Michaelson It's covidiots like you that are the problem. Willing to do the right thing...till also required to do the right thing (because others didn't). You've confused freedom with responsibility.  And don't play the ""masks don't work"" game. Not all masks are the same, but they do. ",
"@CNN Um, he is about to go into his living quarters.  I don’t wear a mask at home either.  And neither does the press.  When the cameras are off your own reporters rip their masks off after berating the press sec about masks.  It is on video, you cannot be trusted",
"New Zealand: Entering a seven-day lockdown because of one new COVID-19 case. U.K.: Restaurants will expand from takeaway only to allow outdoor-only dining starting 12 April. U.S.: 62,694 new cases yesterday because people still wear masks with their nose out. #freedom🤦‍♂️",
Not one of my Uber drivers lying on me saying I didn’t wear a mask. I hate New York. I can’t stand it here.,
@Tialin @freedomdfighter @MoonsOfJupiter1 @DBurton3 @rebel_yell1000 @He48300141 @Sheila11415407 @lvraybon @TessLawver @merde_jacques @MAGAQUEEN7 @RionNile @Squishiebunnie @quippingalong @Wattzzz2 @LindaMusgrove9 @Paul55770744 @Noreen69492093 @OhioBot5000 @MarshaFairburn I wear a Confederate Flag bandanna folded to look like a mask. When I need to.,
This is why I refuse to wear a mask ,1
Imagine comparing abortions to COVID then saying masks are “infringing on my rights to control my body”,
"@CaliConserv1 @KevinKileyCA Fun fact: Since the ""pandemic"" started @UFWF Labor Union in Madera CA has been nothing but a shipping relay for the $990 million in @BYDCompany masks purchased by @GavinNewsom",
@HM38418765 @MaureenLovejoy2 @jimmyofflagstaf @realDonaldTrump Hahahaha that's hilarious.  I love sarcasm.  Wait you're serious?  I think your stupidity is more dangerous than a cold with a scary name.  Covid means Sheep.  That's what you people are and where do sheep get led?  Read the box that your masks come in and check with OSHA.,
@AngelHeart5609 @mbracemoore Your not from here so you don’t have a dog in this hunt and I don’t wear a mask cupcake,
living through a pandemic with people who refuse to wear masks because it “threatens their freedom” while cops have the freedom to murder innocent people,
"My body, my choice... I refuse to be MANDATED to wear a mask. That's how this works, right?#LiberalLogic #MasksOffAmerica #MaskMandate #MyBodyMyChoice",1
All the reporters in that room were able to exercise their First Amendment rights while wearing masks &amp; social distancing. #FridayThoughts ,
"If such a tough cookie like TruthCrusader, a NYC plant, has no issues with masks, why do the cultists of ""Do Nothing With Covid-19"" mock those who wear them as ""sheep""? Lack of empathy or ulterior motives? Both ? ",
"@realDonaldTrump There should be no lockdowns, but there are lockdowns now. What is the Federal Government going to do to remove all Covid era mandates by governors, county and city officials that violate our constitutionally protected rights. No mask mandates ever!",
@BarflingArcane @KjerstinSommer @C_Frank21 @heckyessica I don’t wear a mask because I’m forced to; I wear one because science tells us they reduce the spread of droplet-borne disease.I was doing this long before my state’s Republican governor issued an order to.,
"@mtgreenee @FoxNews @CNN @NBCNews @ABC @CBS Majorie Taylor Greene promotes freedom to not wear a mask and deal with the consequences, “get over the sick dying” #Georgia #GeorgiaCovid19 #masks",
This is a summary of every mask “mandate” that is such a great assault on our freedom. 👮‍♂️ State: “You need to wear a mask around people”👨 Antimasker: “NO”👮‍♂️ State: “OK”#WearAMask,
"@telafree @GovWhitmer Especially when that dirty, re-used piece of fabric likely does next to nothing to prevent the spread.Now, if you’re talking N95 masks that’s a different story.  The rest are strictly for show I’m afraid",
"@pastorlocke Exactly. Look ate states like Florida and South Dakota. It's the same.If masks work, why don’t they work. People are still getting COVID.",
@Matthew_4_Trump I get confronted daily. I will not wear a mask and I am a nurse.People are brainwashed and it is EXTREMELY concerning. Like my fellow man will report me for not complying.,
"The same administration that mocked coronavirus, downplayed the extent, flounced around not wearing masks and mocked those who did and had their supporters calling people sheep and attacking Starbucks and grocery store workers now has Covid.",
@Surgeon_General All assets deployed. #SheepWearMasks #CONTROLAVIRUS #Covid_19  #LiesLiesLies #FalseFlag #thenarative #fearmongering You know who sent me...... #LiberalismIsAMentalDisorder #intellectuallydishonest #idiocracy #DeepState #mindcontrol ,
"Facts. I didn’t wear a mask and got it, now I’m immune for a while 😂 I agree on the fact that people complain after they get it when they did nothing to prevent it in the first place. ",
@mamilola17 right… the hypocrisy of that. women don’t get to have control of their sexual or reproductive health (an actual Constitutional right) but god forbid these people have to wear a mask because it’s (apparently) “an infringement on their rights” (it’s literally not) 🙄,
"@thehowie Yes, this is inevitable.   And once Trump is completely out of office, he will be in full throat anti vax.   All the freedom anti maskers will become anti covid vax. Look to key Trump acolyte bellwethers like @govkristinoem to follow suit in more subtle ways.",
@ChrisWickNews If I don't wear a mask who gets sick? Person wearing the mask. Wake up my body my choice. Get a vaccine and still need the mask. Believe the lies and you will die,
"@gracelover19301 If masks work so well, who cares if I have a mask on or not. Wear yours and your protected.",
@GovInslee TY! ClarkCounty stopped #ContactTracing couple of weeks ago according to local media. I’m  surrounded by #AntiMaskers where I live who do not CARE that #COVID19 is #Airborne. Their #liberties &amp; #rights to NOT wear a mask will kill some of us but it’s all #AllAboutThem  🙄🗣🦠⚰️,
Crazy how a white person can cry about companies infringing on their rights by asking they wear a mask DURING A GLOBAL PANDEMIC but they don’t bat an eye when they know damn well black people have had their rights stripped from them for generations.,
Mask Off gone make a mean comeback when they release that vaccine,
"@Haxzawz @HOUBizJournal Do you listen to yourself??? I wear a mask because I CARE about my fellow citizens; unlike those who crazily think their “freedom” is being taken b/c they have to put a mask on. Your “freedom” has directly led to over 500,000 ppl dying! You just don’t care! @CREWcrew @MeidasTouch",
My fellow Texans. You can still wear a mask if you want. That's called freedom. The only thing that's changed is now we all have it.,
@GeeGeesHere I know. I don't wear a mask and no one questions me. Of course with a Bowie knife strapped to my side might have something to do with that. 😂😂😂,
Masks do not prevent Coronavirus if that was the actual case we would be all be back at 100% capacity with masks being mandatory! Fuck those hard to breathe in mask bullshits!,1
"Y'all really pitching a fit over wearing a mask, A MASK! It's  not infringing on your rights you're just being an asshole. No one wants to wear a mask. Everyone does want to continue living so wear the mask to decrease the chance of more infringement of your rights 🙄",
That's a lot of sheep.#Covid_19#thursdayvibes#WearAMask,
@PawsKittie_ @DharmaKarmaStar I think this pertains to people that understand and know the reason to wear a mask and don't do so.  Usually because they think it infringes on their rights.  Not on people unable to understand why.  On that note my son is autistic and wears a mask just fine.,
@nysuzyinvegas @TheTalkCBS @carrieanninaba @MrsSOsbourne @marieosmond @sherylunderwood @TheRealEve When there is a crisis like we have now I fi not think our four father's would have held true to us having a right to not wear a mask. These right were given to us if it meant to not harm others. So I believe we all have to wear masks. No rights,
I want to have that “I refuse to wear a mask because I want attention” energy and channel it into something useful for society. You know? Could be cool,
Let all of the Biden voters wear masks until they die of natural deaths .  Trump voters believe in freedom of choice and science.  Distance and vaccine work most of the time. Mask only when closer than 6 feet #Masks #BidenHarris2020 #realdonaldtrump #PowerYourDreams #Science ,1
"WHY DOES OUR GOVERNOR WANT TO ENDANGER MORE LIVES?!? 🤯 wear a mask, don’t listen to this literal piece of shit sheep man who can’t think for himself ",
I can't believe that some people say that making them wear a mask violates their rights. My question is if it stop the virus then why not? People need to work together regardless. Let's all be safe together. The Biden and Harris will violate your rights!!! Is that what you want?,
Also women. I work with a nurse no less that feels she would rather compromise her immune system than wear a mask. She wants to have the freedom to live her life even if it means getting others infected. A Trump supporter maybe??? ,
The drama with these fucking idiots is tiresome. Nobody is robbing you of your civil liberties. Put the mask on and maybe help someone other than your selfish fucking ass. ,
All these trumpers are about personal freedom and forget personal responsibility.  They drive up hospital visits costing us all more in access and affordable healthcare.  Wearing a mask and social distancing is responsible.  #VoteBlueLikeYourLifeDependsOnIt ,
"@MissKenjiMaria It's her ""people have the freedom to choose to not to wear a mask"" message. She's a Trump sheep.",
@liarslayer3 @ConnorASheets What about freedom?? Shouldn't someone be allowed to wear a mask if he or she wants to?,
@ReclaimerRob Jesus man people vote these idiots in office who want to steal your freedom and I’m not anti mask or vaccine but that is outrageous imo,
how fucking stupid do you have to be to wear this bullshit on your face? just wear a fucking mask you absolute trash bag humans. ,
@Tricia_AR25 If I don't wear a mask to work i am no longer employed. 🙄🙄,
Tennessee town stuck at an impasse of mask mandates and 'freedom'  via @Tennessean,
"Mask Off, this guy and @Jakkobie1 would be good friends. 🤣 ",
"I was just at a grocery store in Paso Robles and it’s true, people really don’t want to put on a mask due to their “freedom” being infringed. Ignorance lives within the American people. I guess we’ll just let natural selection take their place 😪 ",
It is like we are living in the Twilight Zone. It just keeps getting worse every single day! We are loosing more of our rights everyday. People keep blaming covid &amp; think masks will save us? BS! When we can't breathe &amp; drop like flies from 5G!,1
@GovSisolak wears a mask like most thieves do when they are robbing the people ,
"@KatMcKinley Kat, no...because idiots on both sides believe what the MSM and politicians tell them. The pandemic is never gonna end because you got idiots who don't wear masks because it's ""against their rights,"" yet complain because life is back to normal. And yea...the protests...",
@samanthamarika1 When I don’t wear a mask it triggers demons all over the place,
@Lrihendry Just saw 2 different sheeple Walking aloneOutside covid craziness mask in place,
@scottiegibbs @Ken_Rosenthal Maskers are flat earthers. Try to keep up. Covid-19 is a respiratory illness with the same IFR as the flu (.13%) per the WHO. Don’t kill the messenger.,
@GovInslee where do I get one of those chin masks like your sheep wear?  That should really help flatten the curve right?🤡,
"As someone whose freedom of movement now depends on a vaccine, this worries the hell out of me. But seeing how it’s such a chore for people to wear a mask and follow simple mitigation directives, I can totally see Dr. Fauci’s concern. ",
"We'll have a national mandate to wear a mask-not as a burden, but to protect each other.It's a patriotic duty.In short, I will do what we should have done from the very beginning.Our current president has failed in his most basic duty to this nation.He failed to protect us.",
"@educated_educ8r Yes. I get so sick of people screaming at their person freedoms. I am claustrophobia, have severe asthma, and to top it off am still recovering from the effects of COVID from late January. The mask doesn't just protect the person next to you, it also gives you protection.",
@NYGovCuomo You are wasting millions of tax dollars forcing people to wear a mask that doesn’t do anything!! You are stressing out billions of voters for no reason!! This is paranoid bullshit!! Schizophrenic people wear face masks and gloves!!! You have no proof!! You will never prove this!!,
This weekend...We:- hit our limited capacity with lots of room still - had a plethora of djs grace us with multiple genres- enforced masks and social distancing throughout the night with groups staying in their areasThank you Dallas for dancing responsibly with us 🐷🖤 ,
"So thanks to the jagoffs out there that don't want to wear a mask and cry about they're poor rights being violated, we are basically back in yellow again... Thank you, may you choke on your next drink....",
Trump2020 We The American People have the RIGHT to Decide whether or not we wanna mask !We are not Stupid we don’t need  government telling us what we need to do in our daily lives freedom of choice and freedom of speech is on the line and the selection! Vote Straight Republican ,
i have to give credit to all the sheep in his audience actually wearing masks🙏even *they* know covid isn’t a “hoax” ,
"@maddow Trump sent a  message to the American public that masking up is intrinsically weak, liberal, ""social control""  and un-American. In a well balance counties personal rights and collective well-being had been able to control the deadly virus; you learn when a love one dies ofCOVID",
"It’s a slippery slope to give up our freedoms. But, when it’s potentially a matter of life and death, how can enforcing the wearing of a mask for 30 days be wrong?Harris County face mask order can't include fine, Greg Abbott says | The Texas Tribune ",
"Are you kidding, the parents would be up in arms complaining about this they don’t even want to wear fucking masks talking about violating their rights ",
@boristhepython @DelawareCOVID Let me simplify my point: We have rights and laws to prevent others through their own willfull actions to threaten our lives. If people willfully ignore the fact that the use of face masks is resulting in a statistically relevant difference in preventing the spread of a pandemic:,
"@RuthMott5 @wishiniwasfishn @NickyNault @PolitiBunny I don’t wear a mask driving alone in my car or walking my dog, but clearly you wear yours 100% of the time including while sleeping— your last brain cell is screaming for oxygen, and it shows.",
@TaylerUSA That statement is factually incorrect they are good for dehumanizing the sheep and they are actually bad for you health speakingFor example here's a study of 1600 medical professionals over 18 years comparing a n95 mask cloth mask and nothing at all and guess what cloth mask bad,
